Package,Sourcetype,Documentation_URL
Splunk_TA_f5-bigip,source::f5:bigip:afm,https://docs.splunk.com/Documentation/AddOns/latest/F5BIGIP
Splunk_TA_f5-bigip,f5:bigip:ts:networking:interfaces:icontrol,https://docs.splunk.com/Documentation/AddOns/latest/F5BIGIP
Splunk_TA_f5-bigip,f5:bigip:ts:networking:icontrol,https://docs.splunk.com/Documentation/AddOns/latest/F5BIGIP
Splunk_TA_f5-bigip,f5:bigip:ts:networking:adminip:icontrol,https://docs.splunk.com/Documentation/AddOns/latest/F5BIGIP
Splunk_TA_f5-bigip,f5:bigip:ts:system:disk:icontrol,https://docs.splunk.com/Documentation/AddOns/latest/F5BIGIP
Splunk_TA_f5-bigip,f5:bigip:ts:system:statistics:icontrol,https://docs.splunk.com/Documentation/AddOns/latest/F5BIGIP
Splunk_TA_f5-bigip,f5:bigip:ts:management:device:icontrol,https://docs.splunk.com/Documentation/AddOns/latest/F5BIGIP
Splunk_TA_f5-bigip,f5:bigip:ts:management:icontrol,https://docs.splunk.com/Documentation/AddOns/latest/F5BIGIP
Splunk_TA_f5-bigip,f5:bigip:ts:management:usermanagement:icontrol,https://docs.splunk.com/Documentation/AddOns/latest/F5BIGIP
Splunk_TA_f5-bigip,f5:bigip:ts:gtm:globallb:icontrol,https://docs.splunk.com/Documentation/AddOns/latest/F5BIGIP
Splunk_TA_f5-bigip,f5:bigip:ts:gtm:globallb:pool:icontrol,https://docs.splunk.com/Documentation/AddOns/latest/F5BIGIP
Splunk_TA_f5-bigip,f5:bigip:ts:system:systeminfo:icontrol,https://docs.splunk.com/Documentation/AddOns/latest/F5BIGIP
Splunk_TA_f5-bigip,f5:bigip:ts:ltm:locallb:pool:icontrol,https://docs.splunk.com/Documentation/AddOns/latest/F5BIGIP
Splunk_TA_f5-bigip,f5:bigip:ts:ltm:locallb:icontrol,https://docs.splunk.com/Documentation/AddOns/latest/F5BIGIP
Splunk_TA_github,github:enterprise:audit,https://docs.splunk.com/Documentation/AddOns/released/GitHub/About
Splunk_TA_github,github:cloud:audit,https://docs.splunk.com/Documentation/AddOns/released/GitHub/About
Splunk_TA_github,github:cloud:user,https://docs.splunk.com/Documentation/AddOns/released/GitHub/About
Splunk_TA_github,github:cloud:code:scanning:alerts,https://docs.splunk.com/Documentation/AddOns/released/GitHub/About
Splunk_TA_github,github:cloud:dependabot:scanning:alerts,https://docs.splunk.com/Documentation/AddOns/released/GitHub/About
Splunk_TA_github,github:cloud:secret:scanning:alerts,https://docs.splunk.com/Documentation/AddOns/released/GitHub/About
Splunk_TA_google-cloudplatform,google:billing:json,http://docs.splunk.com/Documentation/AddOns/latest/GoogleCloud
Splunk_TA_google-cloudplatform,google:billing:csv,http://docs.splunk.com/Documentation/AddOns/latest/GoogleCloud
Splunk_TA_google-cloudplatform,google:gcp:billing:report,http://docs.splunk.com/Documentation/AddOns/latest/GoogleCloud
Splunk_TA_google-cloudplatform,google:gcp:pubsublite:message,http://docs.splunk.com/Documentation/AddOns/latest/GoogleCloud
Splunk_TA_google-cloudplatform,google:gcp:pubsub:message,http://docs.splunk.com/Documentation/AddOns/latest/GoogleCloud
Splunk_TA_google-cloudplatform,google:gcp:pubsub:audit:admin_activity,http://docs.splunk.com/Documentation/AddOns/latest/GoogleCloud
Splunk_TA_google-cloudplatform,google:gcp:pubsub:audit:system_event,http://docs.splunk.com/Documentation/AddOns/latest/GoogleCloud
Splunk_TA_google-cloudplatform,google:gcp:pubsub:audit:data_access,http://docs.splunk.com/Documentation/AddOns/latest/GoogleCloud
Splunk_TA_google-cloudplatform,google:gsuite:pubsub:audit:auth,http://docs.splunk.com/Documentation/AddOns/latest/GoogleCloud
Splunk_TA_google-cloudplatform,google:gcp:gsuite:admin:directory:users,http://docs.splunk.com/Documentation/AddOns/latest/GoogleCloud
Splunk_TA_google-cloudplatform,google:gcp:buckets:xmldata,http://docs.splunk.com/Documentation/AddOns/latest/GoogleCloud
Splunk_TA_google-cloudplatform,google:gcp:buckets:jsondata,http://docs.splunk.com/Documentation/AddOns/latest/GoogleCloud
Splunk_TA_google-cloudplatform,google:gcp:compute:instance,http://docs.splunk.com/Documentation/AddOns/latest/GoogleCloud
Splunk_TA_google-cloudplatform,google:gcp:compute:vpc_flows,http://docs.splunk.com/Documentation/AddOns/latest/GoogleCloud
Splunk_TA_google-cloudplatform,google:gcp:buckets:accesslogs,http://docs.splunk.com/Documentation/AddOns/latest/GoogleCloud
Splunk_TA_google-cloudplatform,google:gcp:security:alerts,http://docs.splunk.com/Documentation/AddOns/latest/GoogleCloud
Splunk_TA_Google_Workspace,gws:reports:token,https://github.com/googleapis/google-auth-library-python/blob/master/LICENSE
Splunk_TA_Google_Workspace,gws:reports:admin,https://github.com/googleapis/google-auth-library-python/blob/master/LICENSE
Splunk_TA_Google_Workspace,gws:reports:login,https://github.com/googleapis/google-auth-library-python/blob/master/LICENSE
Splunk_TA_Google_Workspace,gws:reports:drive,https://github.com/googleapis/google-auth-library-python/blob/master/LICENSE
Splunk_TA_Google_Workspace,gws:reports:chrome,https://github.com/googleapis/google-auth-library-python/blob/master/LICENSE
Splunk_TA_Google_Workspace,gws:reports:mobile,https://github.com/googleapis/google-auth-library-python/blob/master/LICENSE
Splunk_TA_Google_Workspace,gws:reports:chat,https://github.com/googleapis/google-auth-library-python/blob/master/LICENSE
Splunk_TA_Google_Workspace,gws:reports:data_studio,https://github.com/googleapis/google-auth-library-python/blob/master/LICENSE
Splunk_TA_Google_Workspace,gws:reports:saml,https://github.com/googleapis/google-auth-library-python/blob/master/LICENSE
Splunk_TA_Google_Workspace,gws:reports:groups_enterprise,https://github.com/googleapis/google-auth-library-python/blob/master/LICENSE
Splunk_TA_Google_Workspace,gws:reports:gcp,https://github.com/googleapis/google-auth-library-python/blob/master/LICENSE
Splunk_TA_Google_Workspace,gws:reports:calendar,https://github.com/googleapis/google-auth-library-python/blob/master/LICENSE
Splunk_TA_Google_Workspace,gws:reports:context_aware_access,https://github.com/googleapis/google-auth-library-python/blob/master/LICENSE
Splunk_TA_Google_Workspace,gws:reports:rules,https://github.com/googleapis/google-auth-library-python/blob/master/LICENSE
Splunk_TA_Google_Workspace,gws:gmail,https://github.com/googleapis/google-auth-library-python/blob/master/LICENSE
Splunk_TA_Google_Workspace,gws:alerts,https://github.com/googleapis/google-auth-library-python/blob/master/LICENSE
Splunk_TA_Google_Workspace,gws:users:identity,https://github.com/googleapis/google-auth-library-python/blob/master/LICENSE
Splunk_TA_Google_Workspace,gws:usage_reports:customer,https://github.com/googleapis/google-auth-library-python/blob/master/LICENSE
Splunk_TA_Google_Workspace,gws:usage_reports:user,https://github.com/googleapis/google-auth-library-python/blob/master/LICENSE
Splunk_TA_Google_Workspace,gws:usage_reports:entity,https://github.com/googleapis/google-auth-library-python/blob/master/LICENSE
Splunk_TA_Google_Workspace,gws:reports:access_transparency,https://github.com/googleapis/google-auth-library-python/blob/master/LICENSE
Splunk_TA_haproxy,haproxy:http,http://docs.splunk.com/Documentation/AddOns/latest/HAProxy
Splunk_TA_haproxy,haproxy:tcp,http://docs.splunk.com/Documentation/AddOns/latest/HAProxy
Splunk_TA_haproxy,haproxy:clf:http,http://docs.splunk.com/Documentation/AddOns/latest/HAProxy
Splunk_TA_haproxy,haproxy:splunk:http,http://docs.splunk.com/Documentation/AddOns/latest/HAProxy
Splunk_TA_ibm-was,ibm:was:hpel,https://docs.splunk.com/Documentation/AddOns/latest/IBMWAS
Splunk_TA_ibm-was,ibm:was:ivtClientLog,https://docs.splunk.com/Documentation/AddOns/latest/IBMWAS
Splunk_TA_ibm-was,ibm:was:wsadminTraceout,https://docs.splunk.com/Documentation/AddOns/latest/IBMWAS
Splunk_TA_ibm-was,ibm:was:nativeStdOutLog,https://docs.splunk.com/Documentation/AddOns/latest/IBMWAS
Splunk_TA_ibm-was,ibm:was:nativeStdErrLog,https://docs.splunk.com/Documentation/AddOns/latest/IBMWAS
Splunk_TA_ibm-was,ibm:was:startServerLog,https://docs.splunk.com/Documentation/AddOns/latest/IBMWAS
Splunk_TA_ibm-was,ibm:was:stopServerLog,https://docs.splunk.com/Documentation/AddOns/latest/IBMWAS
Splunk_TA_ibm-was,ibm:was:serverStatus,https://docs.splunk.com/Documentation/AddOns/latest/IBMWAS
Splunk_TA_ibm-was,ibm:was:systemOutLog,https://docs.splunk.com/Documentation/AddOns/latest/IBMWAS
Splunk_TA_ibm-was,ibm:was:systemErrLog,https://docs.splunk.com/Documentation/AddOns/latest/IBMWAS
Splunk_TA_ibm-was,ibm:was:javacore,https://docs.splunk.com/Documentation/AddOns/latest/IBMWAS
Splunk_TA_ibm-was,ibm:was:httpLog,https://docs.splunk.com/Documentation/AddOns/latest/IBMWAS
Splunk_TA_ibm-was,ibm:was:httpErrorLog,https://docs.splunk.com/Documentation/AddOns/latest/IBMWAS
Splunk_TA_ibm-was,ibm:was:ffdc,https://docs.splunk.com/Documentation/AddOns/latest/IBMWAS
Splunk_TA_ibm-was,ibm:was:profileManagementLog,https://docs.splunk.com/Documentation/AddOns/latest/IBMWAS
Splunk_TA_ibm-was,ibm:was:profileCreationLog,https://docs.splunk.com/Documentation/AddOns/latest/IBMWAS
Splunk_TA_ibm-was,ibm:was:textLog,https://docs.splunk.com/Documentation/AddOns/latest/IBMWAS
Splunk_TA_ibm-was,ibm:was:serverExceptionLog,https://docs.splunk.com/Documentation/AddOns/latest/IBMWAS
Splunk_TA_ibm-was,ibm:was:activityLog,https://docs.splunk.com/Documentation/AddOns/latest/IBMWAS
Splunk_TA_ibm-was,ibm:was:manageprofiles,https://docs.splunk.com/Documentation/AddOns/latest/IBMWAS
Splunk_TA_ibm-was,ibm:was:derby,https://docs.splunk.com/Documentation/AddOns/latest/IBMWAS
Splunk_TA_ibm-was,ibm:was:orbtrc,https://docs.splunk.com/Documentation/AddOns/latest/IBMWAS
Splunk_TA_ibm-was,ibm:was:addNodeLog,https://docs.splunk.com/Documentation/AddOns/latest/IBMWAS
Splunk_TA_ibm-was,ibm:was:jmx,https://docs.splunk.com/Documentation/AddOns/latest/IBMWAS
Splunk_TA_ibm-was,ibm:was:serverIndex,https://docs.splunk.com/Documentation/AddOns/latest/IBMWAS
Splunk_TA_ibm-was,ibm:was:gcLog,https://docs.splunk.com/Documentation/AddOns/latest/IBMWAS
Splunk_TA_imperva-waf,imperva:waf,http://docs.splunk.com/Documentation/AddOns/latest/ImpervaWAF
Splunk_TA_imperva-waf,imperva:waf:security:cef,http://docs.splunk.com/Documentation/AddOns/latest/ImpervaWAF
Splunk_TA_imperva-waf,imperva:waf:system:cef,http://docs.splunk.com/Documentation/AddOns/latest/ImpervaWAF
Splunk_TA_imperva-waf,imperva:waf:firewall:cef,http://docs.splunk.com/Documentation/AddOns/latest/ImpervaWAF
Splunk_TA_imperva-waf,imperva_waf,http://docs.splunk.com/Documentation/AddOns/latest/ImpervaWAF
Splunk_TA_infoblox,infoblox:port,https://docs.splunk.com/Documentation/AddOns/released/Infoblox/About
Splunk_TA_infoblox,infoblox:file,https://docs.splunk.com/Documentation/AddOns/released/Infoblox/About
Splunk_TA_infoblox,infoblox:dhcp,https://docs.splunk.com/Documentation/AddOns/released/Infoblox/About
Splunk_TA_infoblox,infoblox:dns,https://docs.splunk.com/Documentation/AddOns/released/Infoblox/About
Splunk_TA_infoblox,infoblox:threatprotect,https://docs.splunk.com/Documentation/AddOns/released/Infoblox/About
Splunk_TA_infoblox,infoblox:audit,https://docs.splunk.com/Documentation/AddOns/released/Infoblox/About
Splunk_TA_isc-bind,isc:bind:query,http://docs.splunk.com/Documentation/AddOns/latest/ISCBIND
Splunk_TA_isc-bind,isc:bind:queryerror,http://docs.splunk.com/Documentation/AddOns/latest/ISCBIND
Splunk_TA_isc-bind,isc:bind:lameserver,http://docs.splunk.com/Documentation/AddOns/latest/ISCBIND
Splunk_TA_isc-bind,isc:bind:network,http://docs.splunk.com/Documentation/AddOns/latest/ISCBIND
Splunk_TA_isc-bind,isc:bind:transfer,http://docs.splunk.com/Documentation/AddOns/latest/ISCBIND
Splunk_TA_isc-dhcp,isc:dhcp,http://docs.splunk.com/Documentation/AddOns/latest/ISCDHCP
Splunk_TA_Jira_Cloud,jira:cloud:audit:log,
Splunk_TA_Jira_Cloud,jira:cloud:issues,
Splunk_TA_Jira_Data_Center,jira:datacenter:audit:log,
Splunk_TA_Jira_Data_Center,jira:datacenter:security:log,
Splunk_TA_Jira_Data_Center,jira:datacenter:log,
Splunk_TA_jmx,jmx,https://docs.splunk.com/Documentation/AddOns/latest/JMX
Splunk_TA_juniper,juniper,https://docs.splunk.com/Documentation/AddOns/latest/Juniper
Splunk_TA_juniper,netscreen:firewall,https://docs.splunk.com/Documentation/AddOns/latest/Juniper
Splunk_TA_juniper,juniper:junos:idp,https://docs.splunk.com/Documentation/AddOns/latest/Juniper
Splunk_TA_juniper,juniper:junos:idp:structured,https://docs.splunk.com/Documentation/AddOns/latest/Juniper
Splunk_TA_juniper,juniper:junos:firewall,https://docs.splunk.com/Documentation/AddOns/latest/Juniper
Splunk_TA_juniper,juniper:junos:firewall:structured,https://docs.splunk.com/Documentation/AddOns/latest/Juniper
Splunk_TA_juniper,juniper:junos:aamw:structured,https://docs.splunk.com/Documentation/AddOns/latest/Juniper
Splunk_TA_juniper,juniper:junos:secintel:structured,https://docs.splunk.com/Documentation/AddOns/latest/Juniper
Splunk_TA_juniper,juniper:junos:snmp,https://docs.splunk.com/Documentation/AddOns/latest/Juniper
Splunk_TA_kafka,kafka:controllerLog,http://docs.splunk.com/Documentation/AddOns/latest/Kafka
Splunk_TA_kafka,kafka:serverLog,http://docs.splunk.com/Documentation/AddOns/latest/Kafka
Splunk_TA_kafka,kafka:stateChangeLog,http://docs.splunk.com/Documentation/AddOns/latest/Kafka
Splunk_TA_kafka,kafka:logStats,http://docs.splunk.com/Documentation/AddOns/latest/Kafka
Splunk_TA_kafka,kafka:serverStats,http://docs.splunk.com/Documentation/AddOns/latest/Kafka
Splunk_TA_kafka,kafka:networkStats,http://docs.splunk.com/Documentation/AddOns/latest/Kafka
Splunk_TA_linux,linux:collectd:graphite,https://docs.splunk.com/Documentation/AddOns/latest/Linux
Splunk_TA_linux,linux:collectd:http:json,https://docs.splunk.com/Documentation/AddOns/latest/Linux
Splunk_TA_linux,linux:collectd:http:metrics,https://docs.splunk.com/Documentation/AddOns/latest/Linux
Splunk_TA_linux,linux:audit,https://docs.splunk.com/Documentation/AddOns/latest/Linux
Splunk_TA_mcafee-wg,mcafee:wg:kv,http://docs.splunk.com/Documentation/AddOns/latest/McAfeeWG
Splunk_TA_mcafee_epo_syslog,mcafee:epo:syslog,https://docs.splunk.com/Documentation/AddOns/McAfeeEPOSyslog/About
Splunk_TA_mcafee_nsp,mcafee:nsp,
Splunk_TA_mcafee_nsp,source::mcafee:nsp:alert,
Splunk_TA_mcafee_nsp,source::mcafee:nsp:firewall,
Splunk_TA_mcafee_nsp,source::mcafee:nsp:audit,
Splunk_TA_mcafee_nsp,source::mcafee:nsp:fault,
Splunk_TA_microsoft-cloudservices,ms:o365:management,http://docs.splunk.com/Documentation/AddOns/latest/MSCloudServices
Splunk_TA_microsoft-cloudservices,mscs:resource:virtualMachine,http://docs.splunk.com/Documentation/AddOns/latest/MSCloudServices
Splunk_TA_microsoft-cloudservices,mscs:resource:networkInterfaceCard,http://docs.splunk.com/Documentation/AddOns/latest/MSCloudServices
Splunk_TA_microsoft-cloudservices,mscs:resource:publicIPAddress,http://docs.splunk.com/Documentation/AddOns/latest/MSCloudServices
Splunk_TA_microsoft-cloudservices,mscs:resource:virtualNetwork,http://docs.splunk.com/Documentation/AddOns/latest/MSCloudServices
Splunk_TA_microsoft-cloudservices,mscs:azure:audit,http://docs.splunk.com/Documentation/AddOns/latest/MSCloudServices
Splunk_TA_microsoft-cloudservices,mscs:storage:table,http://docs.splunk.com/Documentation/AddOns/latest/MSCloudServices
Splunk_TA_microsoft-cloudservices,mscs:vm:metrics,http://docs.splunk.com/Documentation/AddOns/latest/MSCloudServices
Splunk_TA_microsoft-cloudservices,mscs:kql,http://docs.splunk.com/Documentation/AddOns/latest/MSCloudServices
Splunk_TA_microsoft-cloudservices,mscs:kql:stats,http://docs.splunk.com/Documentation/AddOns/latest/MSCloudServices
Splunk_TA_microsoft-cloudservices,ms:0365:jobinsight:input,http://docs.splunk.com/Documentation/AddOns/latest/MSCloudServices
Splunk_TA_microsoft-cloudservices,mscs:storage:blob:json,http://docs.splunk.com/Documentation/AddOns/latest/MSCloudServices
Splunk_TA_microsoft-cloudservices,mscs:storage:blob:xml,http://docs.splunk.com/Documentation/AddOns/latest/MSCloudServices
Splunk_TA_microsoft-cloudservices,mscs:azure:eventhub,http://docs.splunk.com/Documentation/AddOns/latest/MSCloudServices
Splunk_TA_microsoft-cloudservices,azure:monitor:aad,http://docs.splunk.com/Documentation/AddOns/latest/MSCloudServices
Splunk_TA_microsoft-cloudservices,mscs:azure:security:alert,http://docs.splunk.com/Documentation/AddOns/latest/MSCloudServices
Splunk_TA_microsoft-cloudservices,mscs:azure:security:recommendation,http://docs.splunk.com/Documentation/AddOns/latest/MSCloudServices
Splunk_TA_microsoft-cloudservices,azure:monitor:activity,http://docs.splunk.com/Documentation/AddOns/latest/MSCloudServices
Splunk_TA_microsoft-cloudservices,azure:monitor:resource,http://docs.splunk.com/Documentation/AddOns/latest/MSCloudServices
Splunk_TA_microsoft-cloudservices,mscs:consumption:reservation:recommendation,http://docs.splunk.com/Documentation/AddOns/latest/MSCloudServices
Splunk_TA_microsoft-cloudservices,mscs:consumption:billing,http://docs.splunk.com/Documentation/AddOns/latest/MSCloudServices
Splunk_TA_microsoft-cloudservices,mscs:metrics,http://docs.splunk.com/Documentation/AddOns/latest/MSCloudServices
Splunk_TA_microsoft-cloudservices,mscs:metrics:events,http://docs.splunk.com/Documentation/AddOns/latest/MSCloudServices
Splunk_TA_microsoft-cloudservices,mscs:resource:securityGroup,http://docs.splunk.com/Documentation/AddOns/latest/MSCloudServices
Splunk_TA_microsoft-cloudservices,mscs:resource:disk,http://docs.splunk.com/Documentation/AddOns/latest/MSCloudServices
Splunk_TA_microsoft-cloudservices,mscs:resource:image,http://docs.splunk.com/Documentation/AddOns/latest/MSCloudServices
Splunk_TA_microsoft-cloudservices,mscs:resource:snapshot,http://docs.splunk.com/Documentation/AddOns/latest/MSCloudServices
Splunk_TA_microsoft-cloudservices,mscs:resource:resourceGroup,http://docs.splunk.com/Documentation/AddOns/latest/MSCloudServices
Splunk_TA_microsoft-cloudservices,mscs:resource:subscriptions,http://docs.splunk.com/Documentation/AddOns/latest/MSCloudServices
Splunk_TA_microsoft-cloudservices,mscs:resource:topology,http://docs.splunk.com/Documentation/AddOns/latest/MSCloudServices
Splunk_TA_microsoft-cloudservices,mscs:resource:resourceGraph,http://docs.splunk.com/Documentation/AddOns/latest/MSCloudServices
Splunk_TA_microsoft-hyperv,microsoft:hyperv:vm,https://docs.splunk.com/Documentation/AddOns/latest/MSHyperV
Splunk_TA_microsoft-hyperv,microsoft:hyperv:vm:ext,https://docs.splunk.com/Documentation/AddOns/latest/MSHyperV
Splunk_TA_microsoft-hyperv,microsoft:hyperv:host,https://docs.splunk.com/Documentation/AddOns/latest/MSHyperV
Splunk_TA_microsoft-hyperv,microsoft:hyperv:host:ext,https://docs.splunk.com/Documentation/AddOns/latest/MSHyperV
Splunk_TA_microsoft-hyperv,microsoft:hyperv:vm:disk,https://docs.splunk.com/Documentation/AddOns/latest/MSHyperV
Splunk_TA_microsoft-hyperv,microsoft:hyperv:vm:network,https://docs.splunk.com/Documentation/AddOns/latest/MSHyperV
Splunk_TA_microsoft-hyperv,microsoft:hyperv:host:switch,https://docs.splunk.com/Documentation/AddOns/latest/MSHyperV
Splunk_TA_microsoft-hyperv,microsoft:hyperv:perf:host,https://docs.splunk.com/Documentation/AddOns/latest/MSHyperV
Splunk_TA_microsoft-hyperv,microsoft:hyperv:perf:vm,https://docs.splunk.com/Documentation/AddOns/latest/MSHyperV
Splunk_TA_microsoft-hyperv,microsoft:hyperv:perf:datastore,https://docs.splunk.com/Documentation/AddOns/latest/MSHyperV
Splunk_TA_microsoft-hyperv,source::WinEventLog:Microsoft-Windows-Hyper-V-Compute-Admin,https://docs.splunk.com/Documentation/AddOns/latest/MSHyperV
Splunk_TA_microsoft-hyperv,source::WinEventLog:Microsoft-Windows-Hyper-V-Hypervisor-Operational,https://docs.splunk.com/Documentation/AddOns/latest/MSHyperV
Splunk_TA_microsoft-hyperv,source::WinEventLog:Microsoft-Windows-Hyper-V-SynthNic-Admin,https://docs.splunk.com/Documentation/AddOns/latest/MSHyperV
Splunk_TA_microsoft-hyperv,source::WinEventLog:Microsoft-Windows-Hyper-V-VmSwitch-Operational,https://docs.splunk.com/Documentation/AddOns/latest/MSHyperV
Splunk_TA_microsoft-hyperv,source::WinEventLog:Microsoft-Windows-Hyper-V-VMMS-Admin,https://docs.splunk.com/Documentation/AddOns/latest/MSHyperV
Splunk_TA_microsoft-hyperv,source::WinEventLog:Microsoft-Windows-Hyper-V-VMMS-Networking,https://docs.splunk.com/Documentation/AddOns/latest/MSHyperV
Splunk_TA_microsoft-hyperv,source::WinEventLog:Microsoft-Windows-Hyper-V-VMMS-Operational,https://docs.splunk.com/Documentation/AddOns/latest/MSHyperV
Splunk_TA_microsoft-hyperv,source::WinEventLog:Microsoft-Windows-Hyper-V-Worker-Admin,https://docs.splunk.com/Documentation/AddOns/latest/MSHyperV
Splunk_TA_microsoft-iis,ms:iis:auto,https://docs.splunk.com/Documentation/AddOns/latest/MSIIS
Splunk_TA_microsoft-iis,ms:iis:splunk,https://docs.splunk.com/Documentation/AddOns/latest/MSIIS
Splunk_TA_microsoft-scom,microsoft:scom:alert,https://docs.splunk.com/Documentation/AddOns/latest/MSSCOM
Splunk_TA_microsoft-scom,microsoft:scom:performance,https://docs.splunk.com/Documentation/AddOns/latest/MSSCOM
Splunk_TA_microsoft-sqlserver,mssql:errorlog,http://docs.splunk.com/Documentation/AddOns/latest/MSSQLServer
Splunk_TA_microsoft-sqlserver,mssql:agentlog,http://docs.splunk.com/Documentation/AddOns/latest/MSSQLServer
Splunk_TA_microsoft-sqlserver,mssql:instance,http://docs.splunk.com/Documentation/AddOns/latest/MSSQLServer
Splunk_TA_microsoft-sqlserver,mssql:os:dm_os_performance_counters,http://docs.splunk.com/Documentation/AddOns/latest/MSSQLServer
Splunk_TA_microsoft-sqlserver,mssql:table,http://docs.splunk.com/Documentation/AddOns/latest/MSSQLServer
Splunk_TA_microsoft-sqlserver,mssql:user,http://docs.splunk.com/Documentation/AddOns/latest/MSSQLServer
Splunk_TA_microsoft-sqlserver,mssql:os:dm_os_sys_info,http://docs.splunk.com/Documentation/AddOns/latest/MSSQLServer
Splunk_TA_microsoft-sqlserver,mssql:instancestats,http://docs.splunk.com/Documentation/AddOns/latest/MSSQLServer
Splunk_TA_microsoft-sqlserver,mssql:execution:dm_exec_sessions,http://docs.splunk.com/Documentation/AddOns/latest/MSSQLServer
Splunk_TA_microsoft-sqlserver,mssql:transaction:dm_tran_locks,http://docs.splunk.com/Documentation/AddOns/latest/MSSQLServer
Splunk_TA_microsoft-sqlserver,mssql:execution:dm_exec_query_stats,http://docs.splunk.com/Documentation/AddOns/latest/MSSQLServer
Splunk_TA_microsoft-sqlserver,mssql:trclog,http://docs.splunk.com/Documentation/AddOns/latest/MSSQLServer
Splunk_TA_microsoft-sqlserver,mssql:databases,http://docs.splunk.com/Documentation/AddOns/latest/MSSQLServer
Splunk_TA_microsoft-sqlserver,mssql:execution:dm_exec_connections,http://docs.splunk.com/Documentation/AddOns/latest/MSSQLServer
Splunk_TA_microsoft-sqlserver,mssql:audit,http://docs.splunk.com/Documentation/AddOns/latest/MSSQLServer
Splunk_TA_microsoft-sqlserver,Perfmon:sqlserverhost:memory,http://docs.splunk.com/Documentation/AddOns/latest/MSSQLServer
Splunk_TA_microsoft-sqlserver,Perfmon:sqlserverhost:network,http://docs.splunk.com/Documentation/AddOns/latest/MSSQLServer
Splunk_TA_microsoft-sqlserver,Perfmon:sqlserverhost:processor,http://docs.splunk.com/Documentation/AddOns/latest/MSSQLServer
Splunk_TA_microsoft-sqlserver,Perfmon:sqlserver:buffer_manager,http://docs.splunk.com/Documentation/AddOns/latest/MSSQLServer
Splunk_TA_microsoft-sqlserver,Perfmon:sqlserver:databases,http://docs.splunk.com/Documentation/AddOns/latest/MSSQLServer
Splunk_TA_microsoft-sqlserver,Perfmon:sqlserverhost:logicaldisk,http://docs.splunk.com/Documentation/AddOns/latest/MSSQLServer
Splunk_TA_microsoft-sqlserver,Perfmon:sqlserverhost:physicaldisk,http://docs.splunk.com/Documentation/AddOns/latest/MSSQLServer
Splunk_TA_microsoft-sqlserver,Perfmon:sqlserverhost:paging_file,http://docs.splunk.com/Documentation/AddOns/latest/MSSQLServer
Splunk_TA_microsoft-sqlserver,Perfmon:sqlserverhost:process,http://docs.splunk.com/Documentation/AddOns/latest/MSSQLServer
Splunk_TA_microsoft-sqlserver,Perfmon:sqlserverhost:system,http://docs.splunk.com/Documentation/AddOns/latest/MSSQLServer
Splunk_TA_microsoft-sqlserver,Perfmon:sqlserver:memory_manager,http://docs.splunk.com/Documentation/AddOns/latest/MSSQLServer
Splunk_TA_microsoft-sqlserver,Perfmon:sqlserver:general_statistics,http://docs.splunk.com/Documentation/AddOns/latest/MSSQLServer
Splunk_TA_microsoft-sqlserver,Perfmon:sqlserver:sql_statistics,http://docs.splunk.com/Documentation/AddOns/latest/MSSQLServer
Splunk_TA_microsoft-sqlserver,Perfmon:sqlserver:access_methods,http://docs.splunk.com/Documentation/AddOns/latest/MSSQLServer
Splunk_TA_microsoft-sqlserver,Perfmon:sqlserver:latches,http://docs.splunk.com/Documentation/AddOns/latest/MSSQLServer
Splunk_TA_microsoft-sqlserver,Perfmon:sqlserver:sql_errors,http://docs.splunk.com/Documentation/AddOns/latest/MSSQLServer
Splunk_TA_microsoft-sqlserver,Perfmon:sqlserver:locks,http://docs.splunk.com/Documentation/AddOns/latest/MSSQLServer
Splunk_TA_microsoft-sqlserver,Perfmon:sqlserver:transactions,http://docs.splunk.com/Documentation/AddOns/latest/MSSQLServer
Splunk_TA_microsoft_sysmon,source::XmlWinEventLog:Microsoft-Windows-Sysmon/Operational,https://docs.splunk.com/Documentation/AddOns/latest/MSSysmon
Splunk_TA_microsoft_sysmon,XmlWinEventLog:Microsoft-Windows-Sysmon/Operational,https://docs.splunk.com/Documentation/AddOns/latest/MSSysmon
Splunk_TA_microsoft_sysmon,XmlWinEventLog:WEC-Sysmon,https://docs.splunk.com/Documentation/AddOns/latest/MSSysmon
Splunk_TA_microsoft_sysmon,host::WinEventLogForwardHost,https://docs.splunk.com/Documentation/AddOns/latest/MSSysmon
Splunk_TA_mysql,mysql:slowQueryLog,http://docs.splunk.com/Documentation/AddOns/latest/MySQL
Splunk_TA_mysql,mysql:slowQueryLogDb,http://docs.splunk.com/Documentation/AddOns/latest/MySQL
Splunk_TA_mysql,mysql:generalQueryLog,http://docs.splunk.com/Documentation/AddOns/latest/MySQL
Splunk_TA_mysql,mysql:generalQueryLogDb,http://docs.splunk.com/Documentation/AddOns/latest/MySQL
Splunk_TA_mysql,mysql:errorLog,http://docs.splunk.com/Documentation/AddOns/latest/MySQL
Splunk_TA_mysql,mysql:database,http://docs.splunk.com/Documentation/AddOns/latest/MySQL
Splunk_TA_mysql,mysql:databaseProcess,http://docs.splunk.com/Documentation/AddOns/latest/MySQL
Splunk_TA_mysql,mysql:processInfo,http://docs.splunk.com/Documentation/AddOns/latest/MySQL
Splunk_TA_mysql,mysql:status,http://docs.splunk.com/Documentation/AddOns/latest/MySQL
